Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46924,67477,2023-07-09 09:04:04 EET,2023-07-09,09:04:04,Link,18,14,3,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/767882465342525,https://solidnews.ro/politica/2023/07/09/cum-se-poate-combate-sorosismul-la-alegerile-din-2024-pasii-discreti-ai-celor-ce-doresc-recuperarea-romaniei-analiza-a-institutului-gold/,https://solidnews.ro/politica/2023/07/09/cum-se-poate-combate-sorosismul-la-alegerile-din-2024-pasii-discreti-ai-celor-ce-doresc-recuperarea-romaniei-analiza-a-institutului-gold/,,,Cum se poate combate soroșismul la alegerile din 2024. Pașii discreți ai celor ce doresc recuperarea României. (analiză a Institutului GOLD) - Solid News,"Autor: Ciprian Purice Analizăm azi abordarea anului electoral 2024, care ar putea să nu se mai desfășoare sub auspiciul ingerințelor externe absconse cu care ne-am obișnuit în ultimii fix 20 de ani, ingerințe operate de către Factorul Extern, așa cum îl denumesc analiștii avizați, oam...",,,,18,-1.83
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 20:01:19 EET,2023-07-06,20:01:19,Link,18,5,0,4,0,1,0,2,6,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765898742207564,https://solidnews.ro/externe/2023/07/06/cum-arata-manualele-pentru-educatia-de-gen-destinate-copiilor-din-uk-imagini-halucinante/,https://solidnews.ro/externe/2023/07/06/cum-arata-manualele-pentru-educatia-de-gen-destinate-copiilor-din-uk-imagini-halucinante/,,,Cum arată manualele pentru educația de gen destinate copiilor din UK? Imagini halucinante! - Solid News,"Autor: Oana-Medeea Groza În ediția de joi a emisiunii „Scamatoriile Iosefinei” de la Radio Gold FM, Iosefina Pascal a prezentat materia total nepotrivită din manualele de educație de gen destinate copiilor din Marea Britanie. Există un site din Marea Britanie, becomingme.uk, unde sunt posta...",,,,18,-2.11
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 12:01:54 EET,2023-07-06,12:01:54,Link,18,15,1,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765586402238798,https://solidnews.ro/parteneri/2023/07/06/casa-unirea/,https://solidnews.ro/parteneri/2023/07/06/casa-unirea/,,,Casa Unirea - Solid News,Autor: Sorin Roșca Stănescu Voi relansa un proiect extrem de generos făcând uz de „materialul clientului”. Casa Unirea. Un proiect despre care s-a vorbit insistent în PSD. O rețea națională de magazine ieftine cu produse alimentare și care ar putea face concurență supermarketurilor. D...,,,,18,-1.94
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89803,90967,2023-07-09 18:10:19 EET,2023-07-09,18:10:19,Link,18,10,0,2,5,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/728088745993963,Mihai Tîrnoveanu: Din pământul și Crucile de la Valea Uzului răsare viața. VIDEO cu Părintele Amfilohie,https://www.activenews.ro/opinii/Mihai-Tirnoveanu-Din-pamantul-si-Crucile-de-la-Valea-Uzului-rasare-viata.-VIDEO-cu-Parintele-Amfilohie-183036,,,Mihai Tîrnoveanu: Din pământul și Crucile de la Valea Uzului răsare viața. VIDEO cu Părintele Amfilohie,"Slavă lui Dumnezeu! Cu sufletul și brațele noastre, am fost în tranșeele luptelor de pe Valea Uzului, pentru a ridica din nou gloria Armatei Române din Primul Război Mondial prin ...",,,,18,-1.61
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89804,90971,2023-07-06 20:57:31 EET,2023-07-06,20:57:31,Link,18,3,1,1,0,1,0,11,1,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/726011532868351,"Tribunalul și primarul din Constanța, pe urmele lui Ceaușescu: Vor să dărâme o biserică a credincioșilor păstoriți de IPS Teodosie - ”Cum să mutăm un loc sfințit de 20 de ani și cum să lăsăm pe Dumnezeu batjocorit? Nu voi accepta”",https://www.activenews.ro/prima-pagina/Tribunalul-si-primarul-din-Constanta-pe-urmele-lui-Ceausescu-Vor-sa-darame-o-biserica-a-credinciosilor-pastoriti-de-IPS-Teodosie-Cum-sa-mutam-un-loc-sfintit-de-20-de-ani-si-cum-sa-lasam-pe-Dumnezeu-batjocorit-Nu-voi-accepta-182991,,,"Tribunalul și primarul din Constanța, pe urmele lui Ceaușescu: Vor să dărâme o biserică a credincioșilor păstoriți de IPS Teodosie - ”Cum să mutăm un loc sfințit de 20 de ani și cum să lăsăm pe Dumnezeu batjocorit? Nu voi accepta","În urmă cu mai mulți ani, la Constanța a fost ctitorită biserica Parohia ”Izvorul Tămăduirii”, care a fost construită într-un spațiu destul de larg, considerat exagerat drept ...",,,,18,-2
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89804,90971,2023-07-06 11:41:22 EET,2023-07-06,11:41:22,Link,18,14,1,2,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/725682696234568,"PIEDONE: LA COLECTIV N-A FOST LUCRU CURAT – Interviu fulminant cu primarul Sectorului 5, Cristian Popescu Piedone, după eliberarea sa din infernul de la Rahova și Jilava",https://www.activenews.ro/stiri/PIEDONE-LA-COLECTIV-N-A-FOST-LUCRU-CURAT-%E2%80%93-Interviu-fulminant-cu-primarul-Sectorului-5-Cristian-Popescu-Piedone-dupa-eliberarea-sa-din-infernul-de-la-Rahova-si-Jilava-182975,,,"PIEDONE: LA COLECTIV N-A FOST LUCRU CURAT – Interviu fulminant cu primarul Sectorului 5, Cristian Popescu Piedone, după eliberarea sa din infernul de la Rahova și Jilava","Semnalul de alarma tras de Asociatia Lumea Justitiei in cadrul emisiunii ""Dezbateri cu Razvan Savaliuc”, difuzata in februarie 2023, prin care in timpul judecarii recursului in casatie ne exprimam ...",,,,18,-2.11
Sorin Rosca Stanescu,srstanescu,100044539801836,JOURNALIST,RO,"Jurnalist de investigatii extrem de incisiv, imi asum riscuri majore in lupta impotriva hotiei si ne",2012-11-01 10:27:57,76291,77207,2023-07-08 12:50:04 EET,2023-07-08,12:50:04,YouTube,18,15,1,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044539801836/posts/829306238564029,,https://youtube.com/watch?v=CWG47mDafcM&feature=shareb,https://www.youtube.com/watch?v=CWG47mDafcM,,Concurs intre servicii,Ia pastila SRS,,,,18,-3.89
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 15:02:37 EET,2023-07-06,15:02:37,Link,17,10,2,1,0,0,2,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765702165560555,https://solidnews.ro/parteneri/2023/07/06/dan-tapalaga-il-desfiinteaza-pe-candidatul-mircea-geoana/,https://solidnews.ro/parteneri/2023/07/06/dan-tapalaga-il-desfiinteaza-pe-candidatul-mircea-geoana/,,,Dan Tapalagă îl desființează pe ''candidatul'' Mircea Geoană! - Solid News,"Autor: Dan Tăpălagă Ultimul discurs ținut de secretarul general adjunct NATO, Mircea Geoană, la Academia Forțelor Terestre din Sibiu a fost ca mai toate celelalte din ultimele luni: un fel de proiect de țară prezentat de un politician abil deghizat temporar în militar de carieră, cu ochii ...",,,,17,-2.06
Truth For Life,AdevarPentruViata,100081871479176,MEDIA,RO,The Truth will set you free,2018-04-25 17:52:49,82888,121056,2023-07-06 07:28:38 EET,2023-07-06,07:28:38,Native Video,17,14,1,1,1,0,0,0,0,0,share,No,0,2847,0,00:01:00,https://www.facebook.com/100081871479176/posts/252445054161209,,https://www.facebook.com/reel/1213518982631047/,,,Cozmin Gusa,,,,,17,-8.88
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89803,90967,2023-07-09 20:02:10 EET,2023-07-09,20:02:10,Link,17,9,3,0,0,1,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/728142205988617,A căzut Guvernul „Rutte care-n Schengen nu te”,https://www.activenews.ro/externe/A-cazut-Guvernul-%E2%80%9ERutte-care-n-Schengen-nu-te-183038,,,A căzut Guvernul „Rutte care-n Schengen nu te”,"Coaliția politică globalistă din Olanda s-a rupt vineri seara. Sâmbătă, premierul Mark Rutte, principalul opozant al admiterii României în Schengen, și-a depus mandatul în mâinile ...",,,,17,-1.65
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89803,90967,2023-07-09 18:06:40 EET,2023-07-09,18:06:40,Link,17,5,0,4,0,0,0,1,7,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/728087135994124,Extremistul UDMR-ist Borboly Csaba vrea și demolarea noilor cruci de la căpătâilul eroilor români de la Valea Uzului. VIDEO: Un membru al Gărzii Maghiare a furat un tricolor românesc aflat în Cimitir,https://www.activenews.ro/stiri/Extremistul-UDMR-ist-Borboly-Csaba-vrea-si-demolarea-noilor-cruci-de-la-capatailul-eroilor-romani-de-la-Valea-Uzului.-VIDEO-Un-membru-al-Garzii-Maghiare-a-furat-un-tricolor-romanesc-aflat-in-Cimitir-183032,,,Extremistul UDMR-ist Borboly Csaba vrea și demolarea noilor cruci de la căpătâilul eroilor români de la Valea Uzului. VIDEO: Un membru al Gărzii Maghiare a furat un tricolor românesc aflat în Cimitir,"Președintele Consiliului Județean Harghita, Borboly Csaba, a declarat, sâmbătă, că reamplasarea crucilor pentru eroii români în cimitirul de la Valea Uzului constituie infracțiune, ...",,,,17,-1.71
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89804,90971,2023-07-06 20:57:59 EET,2023-07-06,20:57:59,Link,17,9,2,2,1,1,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/726011706201667,Soțul Gabrielei Firea îi cere Patriarhului Daniel să intervină după ce Bănescu provoacă un nou scandal: A aruncat cu piatra fără dovezi în cel mai mare sponsor al Catedralei Neamului. Marele Alb are ocazia din nou să scape de Înțepatul de la Patriarhie,https://www.activenews.ro/stiri/Sotul-Gabrielei-Firea-ii-cere-Patriarhului-Daniel-sa-intervina-dupa-ce-Banescu-provoaca-un-nou-scandal-A-aruncat-cu-piatra-fara-dovezi-in-cel-mai-mare-sponsor-al-Catedralei-Neamului.-Marele-Alb-are-ocazia-din-nou-sa-scape-de-Intepatul-de-la-Patriar-182993,,,Soțul Gabrielei Firea îi cere Patriarhului Daniel să intervină după ce Bănescu provoacă un nou scandal: A aruncat cu piatra fără dovezi în cel mai mare sponsor al Catedralei Neamului. Marele Alb are ocazia din nou să scape de Înțepatul d,"Soțul Gabrielei Firea, Florentin Pandele, a intervenit direct contra controversatului purtător de cuvânt al Patriarhiei, după ce acesta, în stilul lui caracteristic, a făcut aluzii ...",,,,17,-2.12
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89804,90971,2023-07-06 20:56:38 EET,2023-07-06,20:56:38,Link,17,11,1,0,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/726011189535052,"MĂRTURISITORII: Părintele Nicodim Măndiță, autor a numeroase broșuri creștine, deținut politic în temnițele comuniste - trecut la Domnul pe 6 iulie 1975",https://www.activenews.ro/stiri/MARTURISITORII-Parintele-Nicodim-Mandita-autor-a-numeroase-brosuri-crestine-detinut-politic-in-temnitele-comuniste-trecut-la-Domnul-pe-6-iulie-1975-167831,,,"MĂRTURISITORII: Părintele Nicodim Măndiță, autor a numeroase broșuri creștine, deținut politic în temnițele comuniste - trecut la Domnul pe 6 iulie 1975","Părintele Nicodim Măndiță s-a născut la 28 octombrie 1889, în Bunești, județul Argeș. A urmat școala primară din satul natal (1896-1901). În 1911 a fost incorporat în Regimentul 6 ...",,,,17,-2.12
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89804,90971,2023-07-06 11:40:09 EET,2023-07-06,11:40:09,Link,17,9,1,0,0,2,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/725682142901290,Presa s-a înșelat încă o dată: Prigojin nu se află în Belarus,https://www.activenews.ro/stiri/Presa-s-a-inselat-inca-o-data-Prigojin-nu-se-afla-in-Belarus-182979,,,Presa s-a înșelat încă o dată: Prigojin nu se află în Belarus,"Liderul Wagner, Evgheni Prigojin, este unul dintre cei mai urmăriți oameni ai momentului, iar zvonurile despre locațiile sale au curs fără încetare.    Președintele Belarusului, ...",,,,17,-2.24
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89799,90964,2023-07-06 00:12:09 EET,2023-07-06,00:12:09,Link,17,13,1,1,1,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/725368449599326,"Fabuloasa istorie a salvării Mănăstirii Putna din ghearele sovieticilor în iulie 1940. Autorul: Căpitanul IOAN TOBĂ HATMANUL, arestat după război și condamnat la moarte, apoi deținut politic în Gulag și la Gherla. O ISTORIE INEDITĂ",https://www.activenews.ro/cultura-istorie/Fabuloasa-istorie-a-salvarii-Manastirii-Putna-din-ghearele-sovieticilor-in-iulie-1940.-Autorul-Capitanul-IOAN-TOBA-HATMANUL-arestat-dupa-razboi-si-condamnat-la-moarte-apoi-detinut-politic-in-Gulag-si-la-Gherla.-O-ISTORIE-INEDITA-175024,,,"Fabuloasa istorie a salvării Mănăstirii Putna din ghearele sovieticilor în iulie 1940. Autorul: Căpitanul IOAN TOBĂ HATMANUL, arestat după război și condamnat la moarte, apoi deținut politic în Gulag și la Gherla. O ISTORIE INEDITĂ","MĂNĂSTIREA PUTNA SALVATĂ DE UN BRĂILEAN – CĂPITANUL IOAN TOBĂ HATMANUL, în iulie 1940 Născut la Bordei Verde/Plasa Viziru, județul Brăila în anul 1903, este un nume pe care nu-l ...",,,,17,-2.24
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140119,253295,2023-07-09 12:45:11 EET,2023-07-09,12:45:11,Photo,17,3,2,4,0,1,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/682465937248253,,https://www.facebook.com/photo.php?fbid=682465920581588&set=a.647486434079537&type=3,,"""300 de euro un sejur de 7 zile în Grecia. Aproape cât 4 omlete la Mamaia, dacă nu îți iei cu Èuncă.""",,,,,,17,-2.35
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 19:45:11 EET,2023-07-08,19:45:11,Photo,17,14,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/682020897292757,,https://www.facebook.com/photo.php?fbid=682020880626092&set=a.647486434079537&type=3,,"Sa να zic una: In viata poti sa ai orice bun de valoare. Daca nu ai valoarea respectului, al bunului simt, al omeniei si al sinceritatii,nu ai nimic!",,,,,,17,-2.35
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 13:45:03 EET,2023-07-06,13:45:03,Photo,16,12,1,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765653005565471,📢 Astăzi de la ora 16:00 la #radiogoldfm ne dăm întâlnire la Scamatoriile Iosefinei pentru a discuta următoarele subiecte: 😡Afirmații scandaloase în cazul abuzurilor din căminele de bătrâni - complicitatea statului și justiția care eliberează torționarii de bătrâni 🤯Cum arată manualele pentru educația de gen destinate copiilor din UK? Imagini halucinante! 🪖Muniția cu dispersie și crimele de război 🎉NE PUTEȚI URMĂRI LIVE PE PLATFORMA GOLDTV!!! 🎧🎙 96cu9 MHz sau LIVE pe YouTube & Facebook #solidradio #politică,https://www.facebook.com/photo.php?fbid=765652982232140&set=a.439547628176012&type=3,,"DEZVALUIRI, ANALIZA ȘI PAMFLET DESPRE CLASA POLITICA SOLID RADIO DE LUNI PANA JOI DE LA SCAMATORIILE IOSEFINEI 16:00",,,,,,16,-2.81
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 07:00:02 EET,2023-07-06,07:00:02,Link,16,5,0,4,0,0,0,0,7,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/765425745588197,https://solidnews.ro/parteneri/2023/07/05/detalii-groaznice-despre-ororile-savarsite-impotriva-batranilor-din-azilele-mortii/,https://solidnews.ro/parteneri/2023/07/05/detalii-groaznice-despre-ororile-savarsite-impotriva-batranilor-din-azilele-mortii/,,,Detalii groaznice despre ororile săvârșite împotriva bătrânilor din “azilele morții”! - Solid News,"Cadrele medicale de la spitalele de urgență Floreasca și Gerota, care au evaluat persoanele aduse de la cele trei azile din Ilfov, au declarat pentru ziarul Libertatea că a fost pentru prima dată când s-au confruntat cu astfel de cazuri de înfometare și neglijență. Camin de batrani din Ilf...",,,,16,-2.25
